company,date,pos_prob,neut_prob,neg_prob,Sent_d
Marks & Spencer,2024-07-28,0.0,0.932,0.068,-0.017
Ocado,2024-05-09,0.151,0.846,0.003,0.037
Ocado,2024-07-08,0.134,0.741,0.125,0.002250000000000002
Ocado,2024-07-16,0.16870223555460326,0.7534461824155417,0.07785158202985502,0.07481912828657139
Ocado,2024-07-17,0.293,0.668,0.039,0.0635
Ocado,2024-07-19,0.06606606606606608,0.8598598598598598,0.07407407407407407,-0.002000500125031256
Ocado,2024-07-22,0.06823294176455887,0.8950262434391402,0.03674081479630092,0.017997428938723043
Ocado,2024-07-23,0.0835,0.8645,0.052000000000000005,0.0126
Ocado,2024-07-24,0.224,0.749,0.027,0.04925
Ocado,2024-07-28,0.0,0.932,0.068,-0.017
Ocado,2024-07-29,0.05658333333333334,0.852,0.09141666666666666,-0.02786666666666666
